pub_identity,pub_deletion,place,name,address,latitude,longitude,category,rank,station_identity,area_identity
e82d4ba9-9b84-4ce1-966a-2894d3fb5c74,False,ChIJ7T4hmk8bdkgRUpeFOb0sWe0,The Marian Anderson,"28-32 Bowling Green Ln, London EC1R 0BJ",51.52427185372873,-0.1082861423492431,bar,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,87b4b121-bf17-44e7-805a-a860f9ee4b33
52e472f8-f3b8-411e-804b-2957e7ebe705,False,ChIJy0Xsw08bdkgR-lk4jMd7d58,The Horseshoe,"24 Clerkenwell Close, London EC1R 0AG, UK",51.52390804842894,-0.1068377494812011,bar,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,87b4b121-bf17-44e7-805a-a860f9ee4b33
15902683-9de7-4f30-b844-0d3afa2f8490,False,ChIJaZK38VEbdkgRAN2HX0CUlME,Ibérica,"89 Turnmill St, London EC1M 5QU, UK",51.52082726868574,-0.1047134399414062,bar,4.0,86863791-1cbc-4743-8fc1-daed77eb8128,87b4b121-bf17-44e7-805a-a860f9ee4b33
866ef4d9-669f-4bab-ade2-1af9da1a0065,False,ChIJD_JK9DQbdkgRfRhIaTjoh4M,"Princess Louise, Holborn","208 High Holborn, London WC1V 7EP, UK",51.51734570336665,-0.1215845346450805,bar,,ddc420a7-76a5-474e-92c4-b3d065feb9f3,5dbbbdb9-3ab1-4a96-a0e9-edf4ca8bd52a
cf5c45aa-aaf6-4ac0-ba85-8cdb27e4d276,False,ChIJd3ly4TobdkgR6WMYc91z15Q,Mabel's Tavern,"9 Mabledon Pl, London WC1H 9AZ, UK",51.52783131829012,-0.1275739073753357,bar,,9e6ac1e8-b05d-4fd5-a4a3-ba878a4697f3,8d7a9d04-eea3-45d7-a17c-e5271cbc1fa4
1b258b22-a853-4d64-947e-5ef4ade978be,False,ChIJo7F5IdUadkgRlfsdb-zHeB0,The Phoenix,"37 Cavendish Square, Greater, London W1G 0PP, UK",51.51613560515662,-0.143669843673706,bar,0.0,7d6570e0-c264-4105-a26e-7864393b92ed,632602fe-f847-4e12-9e03-31e3d22aa344
5cf4aec7-51e4-4bc0-acc2-b8042ab0363e,False,ChIJz4Y8xzsbdkgRxRbrqjP9yVo,The Dolphin Pub,"47 Tonbridge St, London WC1H 9DW, UK",51.52895934181861,-0.1246958971023559,bar,1.0,7052bc86-1a69-473e-a84d-ce28b79b94b9,8d7a9d04-eea3-45d7-a17c-e5271cbc1fa4
02d0238e-4c9e-4b8b-a3d7-75932572cd2b,False,ChIJZ89_ec8FdkgRvb3Dr64YTZY,Hagen & Hyde,"157 Balham High Rd, London SW12 9AU, UK",51.44390218582716,-0.1522234082221985,bar,0.0,bf2d221c-83e7-4bf7-b4a9-7be48f32dd5b,5f526db5-a48e-4d34-b017-e6c833dbb57c
540826ee-31c9-4644-bbbd-b3ef0d47b08b,False,ChIJ9S2mLckFdkgRm7doWi-g3k8,The Devonshire,"39 Balham High Rd, London SW12 9AN, UK",51.44692631544733,-0.1489967107772827,bar,0.0,a9363065-6046-4c1c-bf5c-f0194750a613,5f526db5-a48e-4d34-b017-e6c833dbb57c
4b35c570-5afd-4f2d-a3f4-5d994a7e76e4,False,ChIJY9Thc00EdkgRgvsx6E0alKA,The Alexandra,"14 Clapham Common South Side, London SW4 7AA, UK",51.46132036555586,-0.1382625102996826,bar,0.0,c13c85c6-6544-49cc-8b21-45899b992816,8aed4e72-6690-4915-88c7-a7047131bf7e
f39db520-b94f-49a5-8c56-e1afad69483d,False,ChIJIfvKrLEEdkgRakjNJIpoutc,The Thirsty Bear,"62 Stamford St, London SE1 9LX, UK",51.50711477052315,-0.1081305742263794,bar,0.0,54f3eb8b-4c46-42d1-9b5f-4778650cae45,31e94930-b83f-4fed-914f-23c75fb14cae
b56ea09d-51ac-4357-a345-6389f4d75a6a,False,ChIJ786nhnwRdkgRkj6ehDWY2o4,The Torch,"1-5 Bridge Rd, Wembley Park, Wembley HA9 9AB, UK",51.56496130773271,-0.2773860096931457,bar,0.0,1c5a97c5-b504-40bb-9152-13dae35d3eb9,3604053e-7d97-4da1-a00f-e65844248107
f3ad7f79-4a69-4305-a451-f04c8a7ccbba,False,ChIJJabXnOAadkgRQ7UGoX1nNt8,The Edinboro Castle,"57 Mornington Terrace, London NW1 7RU, UK",51.53609728052718,-0.1448231935501098,bar,0.0,c8ba9409-51c5-4435-ac3c-9b17feb49030,8576a0cd-0b4d-4a85-ba3c-122360e7d5f8
78f9cd94-a473-45a3-a16e-7a0f2db55f7d,False,ChIJodwkkjkEdkgR_IcaPwsy7e4,The Hand in Hand,"61 New Park Rd, Brixton Hill, London SW2 4EN, UK",51.44756321273758,-0.1268041133880615,bar,0.0,131c5195-b791-4ad0-a539-58b18cce7af5,694afc53-63a6-4bb5-b7cd-f45058482cbe
ad894eea-db0f-4d5c-a821-c8066d525352,False,ChIJOURKcHwFdkgRqfDY5N2gv6Y,Windmill Pub Clapham,"Clapham Common South Side, London SW4 9DE, UK",51.45760696124042,-0.1441821455955505,bar,0.0,a9363065-6046-4c1c-bf5c-f0194750a613,8aed4e72-6690-4915-88c7-a7047131bf7e
b2325cdd-c432-4b18-9acf-c539e97a5b7f,False,ChIJZQVrZ-kddkgRxjCtgc2XPWA,Goose Walthamstow,"264 Hoe St, London E17 3AX, UK",51.5833682753732,-0.0190410017967224,bar,0.0,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,be3be431-d8c0-4327-83e7-4718f2d97d97
e79d06dd-6f1c-4162-9acd-b29f666bf4e7,False,ChIJy_2YuOccdkgRPLL1N4GamLg,Mare Street Market,"117 Mare St, London E8 4RU, UK",51.53783904798844,-0.057203471660614,bar,0.0,cc6e0333-78d2-454e-8928-cc3f843da984,16240ef3-d2e9-4d02-bd79-fabaf2147ff3
42d5431d-d6f1-435a-8d51-6a419cbc9516,False,ChIJZWd8LTgMdkgRtiD8h40SX88,Tap Tavern,"Princes St, Richmond TW9 1ED, UK",51.46151421634915,-0.3024995326995849,bar,0.0,60ed55ed-ccd5-4556-86d0-d8568c5f06d6,e94443cc-1679-46b0-98dd-9b46f651d6b2
350d77be-b4c5-4984-ab2f-6d2de41415e0,False,ChIJP1VDwskFdkgRuEghk9bLICU,The Avalon,"16 Balham Hill, London SW12 9EB, UK",51.45067569059682,-0.1479962468147277,bar,0.0,a9363065-6046-4c1c-bf5c-f0194750a613,5f526db5-a48e-4d34-b017-e6c833dbb57c
3c88a054-9473-4368-b392-af38c73e9797,False,ChIJwYT1Mc4FdkgRzo7RtzDjKg0,The Bedford,"77 Bedford Hill, London SW12 9HD, UK",51.44274865078712,-0.1494741439819336,bar,0.0,bf2d221c-83e7-4bf7-b4a9-7be48f32dd5b,5f526db5-a48e-4d34-b017-e6c833dbb57c
55f393ed-9aa5-4bb1-96b1-1b940022e694,False,ChIJlTC9n8UFdkgR1p8mmsmI20Q,The Regent,"21 Chestnut Grove, London SW12 8JB, UK",51.44403927066294,-0.1536825299263,bar,0.0,bf2d221c-83e7-4bf7-b4a9-7be48f32dd5b,5f526db5-a48e-4d34-b017-e6c833dbb57c
5e058b73-66f3-4f57-9baf-87ec2eda01da,False,ChIJ_8xI5ZAEdkgR46n0eW8pQ6w,The White Bear,"138 Kennington Park Rd, London SE11 4DJ, UK",51.48672952137008,-0.1078730821609497,bar,0.0,bc19aff1-8711-4cae-af74-a13b49bd1af4,d41f64bb-46cf-4fc0-892e-4ebf263897a1
4b0f5199-a980-4d1b-b0df-15fd21df824c,False,ChIJNz-oOpEEdkgRtr0pP7VoCZY,The Prince of Wales,"Cleaver Square, London SE11 4EA, UK",51.48822265617769,-0.1090532541275024,bar,0.0,bc19aff1-8711-4cae-af74-a13b49bd1af4,d41f64bb-46cf-4fc0-892e-4ebf263897a1
b27cf358-fcae-422f-8e0c-012bdd4e3d2c,False,ChIJ6Zr2DqIEdkgRhVkq34baxiw,The Elephant and Castle Pub,"119 Newington Causeway, Elephant and Castle, London SE1 6BN, UK",51.49536030063145,-0.0995877385139465,bar,0.0,cdb93a1d-f3aa-4cb1-8744-29fde3706cc6,9396d9ef-c062-4530-b395-5bae8304c034
b6eaa368-3cd0-4d61-b58a-94687b0161e6,False,ChIJDZPR4SgDdkgR2_djyaGslOM,Prospect of Whitby,"57 Wapping Wall, London E1W 3SH, UK",51.50714982903728,-0.0511497259140014,bar,0.0,28bd21f4-5a9c-42e5-8103-04e9769f7709,1c66e2c9-d99f-479f-8fcd-95a55d380678
151d3217-4404-46d9-a61d-15524b6fe9fd,False,ChIJuwdHrU8bdkgRfj7-Ec8Od8w,The Piano Works,"113, Corner of, 117 Farringdon Rd, Ray St, London EC1R 3BX, UK",51.52303523762455,-0.1080715656280517,bar,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,87b4b121-bf17-44e7-805a-a860f9ee4b33
e1b8a550-763a-48be-bffc-1572f55cb618,False,ChIJ7eCky08bdkgRZfoerPl701g,The City Pride,"28 Farringdon Ln, London EC1R 3AU, UK",51.52302856214283,-0.1070362329483032,bar,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,87b4b121-bf17-44e7-805a-a860f9ee4b33
9a11791d-2841-491b-b52e-e465f25d8a1e,False,ChIJeVe83k4bdkgRjMh8CSSGOEs,The Gunmakers,"13 Eyre St Hill, London EC1R 5ET, UK",51.52258964707325,-0.1104399561882019,bar,0.0,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,87b4b121-bf17-44e7-805a-a860f9ee4b33
a87d1063-5e93-4f22-967e-9c799607767b,False,ChIJswdeu00bdkgReAjdjnjxnTs,"Ye Olde Mitre, Holborn","1 Ely Ct, Ely Pl, London EC1N 6SJ, UK",51.51843726782632,-0.1073956489562988,bar,0.0,86863791-1cbc-4743-8fc1-daed77eb8128,87fbc59f-9c44-4e78-b4b5-000ef3b4d559
e05e4f12-07df-48e9-a02b-7bff82ad964d,False,ChIJOxYFl0sbdkgR51JuZNQ0Y3g,Cittie of Yorke,"Cittie of Yorke, 22 High Holborn, London WC1V 6BN, UK",51.51839721087734,-0.1127922534942627,bar,0.0,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,87fbc59f-9c44-4e78-b4b5-000ef3b4d559
cb8b3078-6cff-48dc-a629-5b562730874c,False,ChIJQfUp7kIEdkgRp84y_4o-FUQ,The Blues Kitchen,"40 Acre Ln, London SW2 5SP, UK",51.46062516973287,-0.1192617416381836,bar,0.0,f23c49ec-fe29-4b7e-8270-86318febdfc4,b6fba238-e15d-4046-add2-5cbd96c5213d
0d0566ca-beb3-41be-8a22-5415fcf79d43,False,ChIJR3wAzLEEdkgRTdaPTuBjrA4,Tattershall Castle,"Victoria Embankment, London SW1A 2HR, UK",51.504562104318346,-0.1226305961608886,bar,0.0,457a9061-abd6-4bb1-8017-0c1eaeb4efdd,31e94930-b83f-4fed-914f-23c75fb14cae
6c9ba773-1f77-4b83-a2fa-37c02593cf7a,False,ChIJKxxLPuACdkgR4iqMjJ1Ty2M,The Surrey Docks - JD Wetherspoon,"185 Lower Rd, London SE16 2LW, UK",51.49303409238195,-0.0465202331542968,bar,0.0,c300191a-b7ff-4448-8ec4-6437bdacb405,95a37f36-5b87-4eb8-b1d8-2aba80c64d7a
3f668bb7-e8da-49eb-b5f9-3f90fd37c37d,False,ChIJo3GMMiQDdkgRLEL6Mu4LR8s,The Mayflower Pub,"117 Rotherhithe St, London SE16 4NF, UK",51.501743821453736,-0.0536012649536132,bar,0.0,28bd21f4-5a9c-42e5-8103-04e9769f7709,1c66e2c9-d99f-479f-8fcd-95a55d380678
9922ebbb-b740-4db1-8d96-fd7a79eee7f8,False,ChIJNSHrLD4EdkgR4faWXc7PghI,Elm Park Tavern,"76 Elm Park, London SW2 2UB, UK",51.44924651792488,-0.1175880432128906,bar,0.0,f23c49ec-fe29-4b7e-8270-86318febdfc4,b6fba238-e15d-4046-add2-5cbd96c5213d
b790e0b6-004c-4bfc-aebb-914d397ec152,False,ChIJV2fMGgoGdkgRtek30XySbcE,The Selkirk SW17,"60 Selkirk Rd, London SW17 0ES, UK",51.43028025431288,-0.1695156097412109,bar,0.0,e8c5dd18-8eb6-44ab-9d0e-ba3856f1a185,fa1a6a3f-9a28-4e98-8114-5daf04677e4b
2ecaa7d1-f3e6-4ae6-8883-d924136dcb3d,False,ChIJ2xhV8sUFdkgRTW5pI3QxKEk,Balham Bowls Club,"7-9 Ramsden Rd, London SW12 8QX, UK",51.44495371629513,-0.1523923873901367,bar,0.0,bf2d221c-83e7-4bf7-b4a9-7be48f32dd5b,5f526db5-a48e-4d34-b017-e6c833dbb57c
8d85eb7d-2d41-4752-bbd1-85220ec9ea72,False,ChIJtZlok8gFdkgRtyTV3gjoZBM,The Grove Balham,"39 Oldridge Rd, London SW12 8PN, UK",51.448390664452575,-0.1509761810302734,bar,0.0,bf2d221c-83e7-4bf7-b4a9-7be48f32dd5b,5f526db5-a48e-4d34-b017-e6c833dbb57c
f58f32e4-8be0-40d2-bfd8-6d42721b0f3c,False,ChIJraMd35Oh2EcRwUx0ZAONr78,Gunmakers Arms,"133 Chester Road, Loughton IG10 2LJ, UK",51.65730266751961,0.0783205032348632,bar,0.0,cb5e3ba6-fde2-4591-bf83-28960140c82e,fa6b3525-c4d4-4a9c-b10c-6f097fa658ec
2f9dbf26-90b6-4038-ace2-2157654824b3,False,ChIJgbUOBrmh2EcRYCDR5qa6drs,Foresters Arms,"15 Baldwin's Hill, Loughton IG10 1SF, UK",51.65919286968785,0.0624847412109375,bar,0.0,f06cb191-eeb2-4e39-9300-674af0a4be4b,fa6b3525-c4d4-4a9c-b10c-6f097fa658ec
8ed775df-3b78-4f88-850f-ba9e25d82ee8,False,ChIJ7QqEZdRrdkgRu_NSym8m0Q8,The Feathers,"34 Church St, Rickmansworth WD3 1DJ, UK",51.63717111838361,-0.4684638977050781,bar,0.0,1de6f3bd-59ca-47c3-9e5b-e924837389ba,9bc188bd-c112-456f-bfcf-5c31030b2d24
9495bd1e-b7aa-4f8e-bf1a-c48eb02c0ec6,False,ChIJGdh95tRrdkgR8fhtO_DTplU,The Pennsylvanian - JD Wetherspoon,"115-117 High St, Rickmansworth WD3 1AN, UK",51.63884243043914,-0.4698264598846435,bar,0.0,1de6f3bd-59ca-47c3-9e5b-e924837389ba,9bc188bd-c112-456f-bfcf-5c31030b2d24
3caa5c02-ee38-4a1d-9c2b-39bfcae80981,False,ChIJc9l0XtVrdkgRpeqloootNPE,The Fox & Hounds,"183 High St, Rickmansworth WD3 1AY, UK",51.63912874465135,-0.4730880260467529,bar,0.0,1de6f3bd-59ca-47c3-9e5b-e924837389ba,9bc188bd-c112-456f-bfcf-5c31030b2d24
2855e2bc-9671-4348-9a03-206ed3626791,False,ChIJtYx2XfcddkgRCxpB9F-6-4I,The Duke E17,"112 Wood St, London E17 3HX, UK",51.58810967078247,-0.0042915344238281,bar,0.0,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,be3be431-d8c0-4327-83e7-4718f2d97d97
d8b030ff-fb74-4f72-9cf4-8a3ec8434007,False,ChIJn9h9h_IddkgRcUXuJHkuRSM,The Castle,"15 Grosvenor Rise E, London E17 9LB, UK",51.58072321170175,-0.0112438201904296,bar,0.0,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,243b75de-2b66-48a4-a302-4d8800692296
4ab3f087-d76f-42f4-89bb-014e0ff75021,False,ChIJjzYS-O0ddkgRIvkzXxyMp8w,The Village Pub,"31 Orford Rd, London E17 9NL, UK",51.58273660749482,-0.0118875503540039,bar,0.0,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,be3be431-d8c0-4327-83e7-4718f2d97d97
66bd87de-c861-4537-b1df-2c6850d70cf6,False,ChIJRzzPTWWn2EcRn04bh00Fpi0,The Red Lion,"640 High Rd Leytonstone, Bushwood, London E11 3AA, UK",51.56792072809786,0.0109434127807617,bar,0.0,56c65f14-71fe-4e7f-8b18-5212749e31e0,243b75de-2b66-48a4-a302-4d8800692296
b9ba11c6-1c1a-4448-890c-e1dc43246aa3,False,ChIJuUTg8oAddkgR2J0Mj0MSgFc,Northcote Arms E11,"110 Grove Green Rd, London E11 4EL, UK",51.560237507022805,-0.0015878677368164,bar,0.0,a8cd320a-74ce-4625-82eb-d0bfe6807e25,3738367d-e50c-45bb-b380-6a2c3b13572a
66847832-c585-42bf-9d4c-eca8ca58951d,False,ChIJ42m60H4ddkgRw__VGDXcrs8,The Leyton Star,"116 High Rd. Leyton, London E15 2DE, UK",51.55404730144417,-0.0051069259643554,bar,0.0,a8cd320a-74ce-4625-82eb-d0bfe6807e25,3738367d-e50c-45bb-b380-6a2c3b13572a
b57acb97-c412-4df8-b4e9-f7774da0f995,False,ChIJkW_DZLkEdkgRpay3R4xhK1Q,Vaulty Towers,"34 Lower Marsh, London SE1 7RG, UK",51.50112938593432,-0.1119446754455566,bar,0.0,fe504d01-90be-4506-aa69-7c6c5102fb19,31e94930-b83f-4fed-914f-23c75fb14cae
2dc38644-2fce-446f-a813-a2ba3e18eedf,False,ChIJz2raGbUddkgR1EBfTLADLtI,BrewDog Waterloo,"Unit G, Waterloo Station, 01 The Sidings, London SE1 7BH, UK",51.50231817760013,-0.1153779029846191,bar,0.0,ebf71968-a0a8-48a5-b003-63b1b53f9375,31e94930-b83f-4fed-914f-23c75fb14cae
0a2f0994-ef98-4dce-86d9-86bb7318e669,False,ChIJ05iDR6EEdkgR42XNGDj22yE,Mercato Metropolitano,"42 Newington Causeway, London SE1 6DR, UK",51.49848454717058,-0.0984477996826171,bar,0.0,cdb93a1d-f3aa-4cb1-8744-29fde3706cc6,9396d9ef-c062-4530-b395-5bae8304c034
70cac35c-23d5-4e67-a176-f3e020e13c64,False,ChIJdUa2haEEdkgRtc7Lpf1EcRA,The Rockingham Arms - JD Wetherspoon,"Metro Central Heights, 119 Newington Causeway, Elephant and Castle, London SE1 6BN, UK",51.495933067364,-0.099649429321289,bar,0.0,cdb93a1d-f3aa-4cb1-8744-29fde3706cc6,9396d9ef-c062-4530-b395-5bae8304c034
898d94cc-8741-4e7c-b6a7-332027506f14,False,ChIJ2wYPfY0ddkgRKO2pCOarZ1E,The Chequers,"145 High St, London E17 7BX, UK",51.58342660837551,-0.0265592336654663,bar,0.0,00dd636a-ffa6-4502-a416-3dd01709579e,be3be431-d8c0-4327-83e7-4718f2d97d97
